Source,Target,Weight
51.0,471.0,0.8830223380728515
51.0,907.0,0.930975314899807
51.0,168.0,0.8824627488968232
51.0,557.0,0.8727781895319087
51.0,376.0,0.8837311101376832
51.0,824.0,0.8916275591986527
51.0,679.0,0.8980310319253942
51.0,307.0,0.898736475896667
51.0,507.0,0.8726801220260682
51.0,682.0,0.8899696396580061
51.0,245.0,0.8961136799879119
51.0,916.0,0.894523499387711
51.0,336.0,0.8451510894945433
51.0,298.0,0.8849237784703367
51.0,786.0,0.902023709059351
51.0,654.0,0.9069546846670242
51.0,502.0,0.8639610361377267
51.0,862.0,0.8421294731893314
52.0,643.0,0.5870981724123439
52.0,89.0,0.833377294185818
52.0,147.0,0.7821983007258864
52.0,196.0,0.5943810596979033
52.0,695.0,0.6932770206657439
52.0,348.0,0.7802436647369713
52.0,834.0,0.6336211381367054
52.0,822.0,0.8287148166892635
52.0,339.0,0.812000785604325
52.0,704.0,0.8471695873452731
52.0,79.0,0.8302195041484579
52.0,638.0,0.8276848938841108
52.0,760.0,0.832598005215907
52.0,771.0,0.8178219160282314
52.0,906.0,0.6590268171427459
52.0,1008.0,0.8099004545212782
52.0,710.0,0.8105054232461336
52.0,667.0,0.8246399775805768
52.0,743.0,0.8880750066710977
52.0,554.0,0.83737456223129
52.0,590.0,0.8254120176676164
52.0,696.0,0.8146720189047373
52.0,206.0,0.8468384256716606
52.0,926.0,0.8184309646237199
52.0,529.0,0.8350311581174878
52.0,890.0,0.877676270266408
53.0,214.0,0.8879966831660782
53.0,754.0,0.8692308312292436
53.0,810.0,0.8408760655534814
53.0,148.0,0.8774233690873763
53.0,725.0,0.8923939438040926
53.0,151.0,0.8668159000799254
53.0,831.0,0.883798521939143
53.0,485.0,0.8901027650663753
53.0,729.0,0.833057424223514
53.0,886.0,0.8531782985883509
53.0,134.0,0.8397959995990057
53.0,282.0,0.89501329826593
53.0,801.0,0.8695699477161305
53.0,582.0,0.8732248253510285
53.0,195.0,0.8766397040654802
53.0,253.0,0.8809431979876694
53.0,615.0,0.862026948289912
53.0,941.0,0.8723580628083007
53.0,1008.0,0.8747370707684317
53.0,200.0,0.8320164939665947
53.0,945.0,0.8720769775707211
53.0,764.0,0.7867508642279534
53.0,502.0,0.8620284448503625
53.0,466.0,0.799801361430233
53.0,774.0,0.8179606640097538
53.0,205.0,0.8525116530099474
53.0,442.0,0.9032217392673882
53.0,177.0,0.8690051919952368
53.0,726.0,0.8949222423331268
53.0,930.0,0.8404830715408398
53.0,1018.0,0.8495963758667799
53.0,413.0,0.8485202075105291
53.0,818.0,0.8688188216441276
53.0,686.0,0.8892570269707987
54.0,533.0,0.8299695539193201
54.0,343.0,0.45233284263373885
54.0,980.0,0.8265152149244247
54.0,380.0,0.7484762523851313
54.0,452.0,0.8135542344521075
54.0,949.0,0.827875071436897
54.0,712.0,0.8476880033140681
54.0,250.0,0.8265453254625993
54.0,605.0,0.7192522152002205
54.0,775.0,0.8203831560938469
54.0,356.0,0.8130754848122862
54.0,520.0,0.874365269823752
54.0,521.0,0.8188655701663997
54.0,843.0,0.8025242190759672
54.0,551.0,0.806519189493442
54.0,401.0,0.8406191503319601
54.0,87.0,0.8365997180202801
54.0,82.0,0.8359964205369963
54.0,711.0,0.8450661466270721
54.0,781.0,0.8424845704644023
54.0,469.0,0.6807794724268635
54.0,228.0,0.8306809513302165
54.0,627.0,0.8135507979598182
54.0,440.0,0.8411942863524198
54.0,819.0,0.8156122340223144
55.0,893.0,0.9166586145761128
55.0,693.0,0.8840434523543127
55.0,505.0,0.8573930893846329
55.0,131.0,0.9207377538310989
55.0,911.0,0.8309232114488041
55.0,238.0,0.9087906550255352
55.0,427.0,0.8480680478546749
55.0,932.0,0.898918786169453
55.0,794.0,0.8677334105966835
55.0,830.0,0.9069811516466938
55.0,452.0,0.8880507099913637
55.0,960.0,0.9267827236657208
55.0,402.0,0.9177854270002852
55.0,631.0,0.9075406362510655
55.0,460.0,0.9045171557176782
55.0,912.0,0.9077913828753507
55.0,331.0,0.911225272470173
55.0,332.0,0.9024073983017634
55.0,918.0,0.9337276558800099
55.0,721.0,0.9196310483191921
55.0,751.0,0.9016505780228858
55.0,788.0,0.9241676388975124
55.0,660.0,0.8754431883570594
55.0,727.0,0.8961410548890285
55.0,92.0,0.8924547538319512
55.0,483.0,0.8703736496097478
55.0,795.0,0.8602511366754569
55.0,668.0,0.8771185614816792
55.0,429.0,0.8875284998461219
55.0,487.0,0.8521190725030583
55.0,731.0,0.8418199295138172
55.0,224.0,0.8672877264453798
55.0,162.0,0.9092915718734681
55.0,877.0,0.9347488590383044
55.0,226.0,0.8631247516595403
55.0,127.0,0.8766227814665264
55.0,278.0,0.8695509521428639
55.0,359.0,0.8490827433938919
55.0,672.0,0.8217715999158532
55.0,814.0,0.9170320739928204
55.0,365.0,0.8669083673017028
55.0,836.0,0.8827677056477508
55.0,947.0,0.8321360714418733
55.0,300.0,0.8890390028272414
55.0,629.0,0.8956781381891077
56.0,861.0,0.8937201119321765
56.0,927.0,0.8849724406841336
56.0,821.0,0.8858522882064019
56.0,998.0,0.8836546450741554
56.0,60.0,0.885027045984144
56.0,793.0,0.6733893369775865
56.0,228.0,0.8651192417031759
56.0,310.0,0.8808739436906653
56.0,486.0,0.8941388576742906
56.0,837.0,0.9077187346191075
56.0,95.0,0.8650991881978833
56.0,578.0,0.8529707980506808
56.0,250.0,0.8852484236213201
56.0,800.0,0.8891473709350354
56.0,877.0,0.8776764099968491
56.0,393.0,0.8795562072641969
56.0,198.0,0.8407420508684268
56.0,587.0,0.8771667340837955
56.0,78.0,0.8871949701450444
56.0,808.0,0.8561381619046193
56.0,307.0,0.8826432007343591
56.0,946.0,0.8803298732800519
56.0,274.0,0.8394321613143924
56.0,407.0,0.8828357528404327
56.0,549.0,0.9001898216579053
56.0,1011.0,0.8885397071342437
57.0,88.0,0.6874404877134487
57.0,267.0,0.6826463500634512
57.0,990.0,0.762015744498539
57.0,983.0,0.6759277481532693
57.0,534.0,0.6876118837927474
57.0,379.0,0.6820255699714382
57.0,342.0,0.6628327146610864
57.0,791.0,0.7082440015346745
57.0,562.0,0.7876911860755395
57.0,535.0,0.6876013322661807
57.0,497.0,0.6918307942387127
57.0,449.0,0.7242798666748187
57.0,243.0,0.6651299304731976
57.0,898.0,0.6617725757708296
57.0,334.0,0.6594058474723263
57.0,154.0,0.6777978471816372
57.0,765.0,0.7085111833402906
57.0,653.0,0.8812463931189068
57.0,431.0,0.7128991179179471
57.0,523.0,0.7233861118499698
58.0,701.0,0.901175916819173
58.0,823.0,0.8649774329265131
58.0,378.0,0.9265010588635922
58.0,417.0,0.8797897919768655
58.0,271.0,0.8358046663476476
58.0,963.0,0.8797996181974154
58.0,480.0,0.7713070620455831
58.0,351.0,0.8491035392348516
58.0,241.0,0.8702327743503879
58.0,151.0,0.8609047384575574
58.0,453.0,0.7158601165238897
58.0,575.0,0.884521200218958
58.0,874.0,0.876474457049767
58.0,827.0,0.8851408589801444
58.0,319.0,0.8684673548799979
58.0,801.0,0.879812423133931
58.0,779.0,0.8792842657054861
58.0,734.0,0.9014892008916128
58.0,97.0,0.8232793285588084
58.0,847.0,0.8579610759886587
58.0,388.0,0.8810658030810042
58.0,1001.0,0.8588387756593109
58.0,553.0,0.8856317204289673
58.0,104.0,0.871581404403148
58.0,383.0,0.8810931631648808
58.0,1010.0,0.8610088526480006
58.0,683.0,0.8883793562192578
58.0,468.0,0.8939915824069593
58.0,408.0,0.8797265747571654
58.0,419.0,0.8706893495963217
58.0,750.0,0.8815021392318677
58.0,470.0,0.8796320600442369
58.0,783.0,0.8819903874014193
58.0,722.0,0.8886282820367327
58.0,266.0,0.8880381007782632
59.0,693.0,0.8332990702992814
59.0,269.0,0.8188771483154684
59.0,639.0,0.8272713848346377
59.0,911.0,0.8476819062735859
59.0,380.0,0.7129261914630822
59.0,928.0,0.8622626345588523
59.0,92.0,0.8438019277198581
59.0,697.0,0.7183270076178692
59.0,452.0,0.8499870987186486
59.0,187.0,0.850018009027518
59.0,577.0,0.8739307468033537
59.0,487.0,0.8236998290428886
59.0,668.0,0.8200165575093662
59.0,458.0,0.8251316465420994
59.0,226.0,0.8448282795927973
59.0,845.0,0.8371856047038563
59.0,495.0,0.8599057782437411
59.0,678.0,0.8296681475584969
59.0,849.0,0.8551456856826365
59.0,153.0,0.8504258526518614
59.0,365.0,0.8414906704463841
59.0,469.0,0.6568894084273877
59.0,541.0,0.8530296971282895
60.0,861.0,0.9165356835366624
60.0,821.0,0.9311569331245849
60.0,179.0,0.9010722551586557
60.0,998.0,0.9478681173295626
60.0,725.0,0.9177955879692163
60.0,122.0,0.8922090390725668
60.0,238.0,0.9376335079536007
60.0,830.0,0.9180234218487761
60.0,124.0,0.9138576853917543
60.0,236.0,0.8847564522708079
60.0,835.0,0.925423765657671
60.0,982.0,0.9046675197750942
60.0,837.0,0.9176819545690273
60.0,385.0,0.8591569044031844
60.0,517.0,0.9030422123163768
60.0,840.0,0.9013698418450659
60.0,460.0,0.930617879624755
60.0,393.0,0.9179707684988404
60.0,463.0,0.9178837712657001
60.0,587.0,0.9041953490561024
60.0,78.0,0.9178617687129234
60.0,555.0,0.9143151795916287
60.0,201.0,0.889321727354665
60.0,981.0,0.8889665407395461
60.0,137.0,0.8768295442148026
60.0,332.0,0.9271755816463848
60.0,915.0,0.8957407439100276
60.0,406.0,0.9399881159997481
60.0,407.0,0.8926703262057731
60.0,209.0,0.9234328766251331
60.0,856.0,0.9226021367017644
60.0,549.0,0.9004920241159869
60.0,87.0,0.8767749444397931
60.0,786.0,0.9204434945366349
60.0,927.0,0.9313721972060854
60.0,788.0,0.9216024120161314
60.0,980.0,0.8855545622771586
60.0,478.0,0.8656900297380052
60.0,663.0,0.8817350407049811
60.0,995.0,0.8964393223279754
60.0,98.0,0.9099587273341474
60.0,426.0,0.9351129849765493
60.0,1004.0,0.8764291340479831
60.0,919.0,0.937921033172844
60.0,250.0,0.8968447048243489
60.0,897.0,0.9033826021971367
60.0,736.0,0.8982180827278455
60.0,165.0,0.9240500340372602
60.0,471.0,0.905867333524055
60.0,879.0,0.9030435212424922
60.0,809.0,0.9094144410956382
60.0,1009.0,0.9095611596005297
60.0,307.0,0.9133280129740835
60.0,344.0,0.9145718384283807
60.0,1011.0,0.9213609925441548
60.0,621.0,0.9268936178041826
60.0,173.0,0.9166341599981899
60.0,175.0,0.9384182980170268
60.0,279.0,0.9277160455987293
60.0,627.0,0.941659333744584
60.0,800.0,0.8610602824963144
61.0,303.0,0.8956301944628837
61.0,235.0,0.9101072575810605
61.0,825.0,0.9052728064034781
61.0,662.0,0.898799439073559
61.0,240.0,0.9071648359176612
61.0,996.0,0.8987074075107067
61.0,185.0,0.8791466104060155
61.0,637.0,0.8923730227377813
61.0,349.0,0.9302565906401954
61.0,872.0,0.9113624682784318
61.0,67.0,0.9109325208358866
61.0,969.0,0.8404836489393459
61.0,544.0,0.8863908105000704
61.0,779.0,0.9077434780977299
61.0,760.0,0.9030245775662123
61.0,323.0,0.9291535586457671
61.0,736.0,0.9045480197501077
61.0,99.0,0.9058880157117252
61.0,676.0,0.9066415302056751
61.0,1008.0,0.8849204994072859
61.0,944.0,0.8956786014098006
61.0,504.0,0.905524038031138
61.0,899.0,0.9073443119422211
61.0,403.0,0.9103887517054325
61.0,369.0,0.9109428212871281
61.0,411.0,0.9032377907084898
61.0,468.0,0.8867640062517189
61.0,174.0,0.9047615865137925
61.0,176.0,0.9321781574107518
61.0,719.0,0.9155954849807454
61.0,722.0,0.8903201376657509
62.0,88.0,0.8204622962801607
62.0,826.0,0.8199755112418958
62.0,993.0,0.8824880941886855
62.0,761.0,0.899056793835499
62.0,243.0,0.8261066059390619
62.0,246.0,0.8686072782300989
62.0,967.0,0.8428534463395447
62.0,701.0,0.858463280567044
62.0,827.0,0.8657183894168483
62.0,455.0,0.870331812448885
62.0,592.0,0.8664785590618348
62.0,803.0,0.8790966977774646
62.0,908.0,0.8844175605105813
62.0,504.0,0.866241460989939
62.0,848.0,0.8610805246097765
62.0,815.0,0.8961736420714002
62.0,296.0,0.8725425890603271
62.0,952.0,0.8647296377880314
62.0,298.0,0.8634729186848257
62.0,491.0,0.8844439538944334
62.0,399.0,0.8875931083038314
62.0,265.0,0.8586526707842198
63.0,270.0,0.8441962391280934
63.0,75.0,0.8297403886445125
63.0,149.0,0.8510105100895393
63.0,271.0,0.8418907110830782
63.0,602.0,0.8574952973173071
63.0,747.0,0.8541561660205749
63.0,422.0,0.8522008091501426
63.0,423.0,0.7581145887436058
63.0,189.0,0.8686054101709787
63.0,352.0,0.7739642787336359
63.0,801.0,0.8480185207009318
63.0,734.0,0.8534418089859331
63.0,857.0,0.8492033051237838
63.0,948.0,0.8532694385939487
63.0,99.0,0.8617833311464793
63.0,908.0,0.8635062493906066
63.0,552.0,0.8484520524490746
63.0,522.0,0.8520420170090994
63.0,229.0,0.7726809415248539
63.0,239.0,0.8821663154068324
63.0,589.0,0.8483053857466067
63.0,591.0,0.8469119750132947
63.0,138.0,0.8505381965201971
63.0,815.0,0.8649604101910129
63.0,716.0,0.8663869042074432
63.0,355.0,0.8226725044521475
63.0,784.0,0.8550484773708845
64.0,957.0,0.8053892923317236
64.0,901.0,0.7056096986288691
64.0,601.0,0.787715052447726
64.0,792.0,0.7800185385559897
64.0,579.0,0.8044340300285387
64.0,936.0,0.6510183955903153
64.0,732.0,0.7707985802924291
64.0,612.0,0.7713484099575213
64.0,492.0,0.771640029454636
64.0,358.0,0.7980393325020235
64.0,880.0,0.8004604081412563
64.0,233.0,0.7769372314292885
64.0,205.0,0.7815342693540427
64.0,262.0,0.7700710858962672
64.0,297.0,0.7691773923818491
64.0,112.0,0.7697434854649039
64.0,506.0,0.7723950708450019
64.0,747.0,0.7702362188084961
64.0,858.0,0.8066107786488965
64.0,502.0,0.7701493167027769
64.0,892.0,0.8168383016018324
65.0,88.0,0.8323332728250392
65.0,267.0,0.8815422471133925
65.0,481.0,0.8539188009964693
65.0,237.0,0.8492407349408319
65.0,758.0,0.8538280666374205
65.0,479.0,0.8370807455047091
65.0,537.0,0.8572800824545377
65.0,123.0,0.8536505361314846
65.0,425.0,0.8558835143487531
65.0,803.0,0.8585169827897533
65.0,72.0,0.8426020567122606
65.0,340.0,0.8529362947159385
65.0,978.0,0.8543761837508176
65.0,496.0,0.8507760930030998
65.0,523.0,0.7239565142648606
65.0,391.0,0.8523474653114369
65.0,648.0,0.8730949103060273
65.0,962.0,0.8644707069278519
65.0,718.0,0.8576566799549296
65.0,986.0,0.8462316286002287
65.0,689.0,0.8378207271786072
66.0,565.0,0.85291855954155
66.0,179.0,0.8690686882599298
66.0,304.0,0.8666673521817831
66.0,961.0,0.7515786326847731
66.0,663.0,0.878007126231376
66.0,995.0,0.850653828517171
66.0,868.0,0.8621446199076589
66.0,965.0,0.8923780916290582
66.0,1000.0,0.9022899412203234
66.0,605.0,0.743949440044809
66.0,146.0,0.8684899663241556
66.0,384.0,0.8580463029811807
66.0,251.0,0.8599187773449237
66.0,924.0,0.8531632610852938
66.0,459.0,0.8250301062241756
66.0,977.0,0.7907429928977667
66.0,557.0,0.892833751550393
66.0,363.0,0.8688676396012212
66.0,900.0,0.8248647433329845
66.0,524.0,0.8767082732567524
66.0,647.0,0.8524149645287371
66.0,295.0,0.7742408710306073
66.0,559.0,0.9014083354684299
66.0,500.0,0.8417162060979996
66.0,550.0,0.831985152584924
66.0,471.0,0.8515984481757032
66.0,994.0,0.8479983683373964
66.0,684.0,0.8619618321064106
66.0,651.0,0.8228221731187787
67.0,757.0,0.9190764379846514
67.0,364.0,0.9065435804079711
67.0,902.0,0.921302721873841
67.0,127.0,0.8853384203605096
67.0,825.0,0.9398146859246157
67.0,238.0,0.9071517761933042
67.0,308.0,0.9108449923836055
67.0,966.0,0.8631839441457491
67.0,700.0,0.9071348632271278
67.0,899.0,0.9211110343517982
67.0,126.0,0.885941442480298
67.0,837.0,0.908041741428886
67.0,191.0,0.8904807066562295
67.0,329.0,0.9052442122173163
67.0,389.0,0.8586134446190041
67.0,433.0,0.905060524053616
67.0,644.0,0.9083753653454212
67.0,748.0,0.8515977864665977
67.0,912.0,0.8984694834091224
67.0,594.0,0.8935348959589
67.0,403.0,0.909333736105219
67.0,332.0,0.9286888585594566
67.0,915.0,0.8992685315463024
67.0,206.0,0.8800532390123316
67.0,780.0,0.8704545934240867
67.0,1004.0,0.8836386641451442
67.0,856.0,0.909171263547634
67.0,339.0,0.9069422607300466
67.0,549.0,0.8939773352784512
67.0,144.0,0.9204052433623139
67.0,89.0,0.9131569330138103
67.0,478.0,0.8754750067841919
67.0,995.0,0.9033784317617553
67.0,349.0,0.912396825579923
67.0,280.0,0.8643044612244584
67.0,736.0,0.9096057458936063
67.0,244.0,0.9085793479945441
67.0,688.0,0.8484453123563802
67.0,170.0,0.8615379291934748
67.0,368.0,0.85461883255581
67.0,174.0,0.9187941968655985
67.0,864.0,0.8822278926849065
67.0,624.0,0.8868465113350102
68.0,820.0,0.8916988742915191
68.0,630.0,0.8525299702646139
68.0,974.0,0.8354699988344503
68.0,758.0,0.881101128915604
68.0,484.0,0.8419885971222467
68.0,503.0,0.8488222820564129
68.0,712.0,0.8520196712116067
68.0,805.0,0.8664153543631323
68.0,227.0,0.8411328503618671
68.0,551.0,0.8324584090178377
68.0,168.0,0.8373275542505128
68.0,169.0,0.834668511851649
68.0,978.0,0.8408732831233867
68.0,525.0,0.8457527413489087
68.0,401.0,0.8423264977895517
68.0,557.0,0.8655901704003921
68.0,207.0,0.842109199514288
68.0,152.0,0.8600855141394175
68.0,921.0,0.7839289386197895
68.0,440.0,0.8543225181620407
68.0,705.0,0.869656873958601
69.0,564.0,0.7830787085732491
69.0,565.0,0.8515339187560501
69.0,343.0,0.42825127127964535
69.0,663.0,0.8338004018323641
69.0,933.0,0.8419723914733659
69.0,91.0,0.8103798346289734
69.0,415.0,0.8499215634369811
69.0,605.0,0.7439567863765338
69.0,221.0,0.8277406220095165
69.0,127.0,0.9045868221770967
69.0,1004.0,0.8434325942558037
69.0,775.0,0.8463047237581163
69.0,768.0,0.7864691349687272
69.0,356.0,0.7829540751571638
69.0,843.0,0.7994996809990276
69.0,395.0,0.844755270549131
69.0,494.0,0.8370160350254162
69.0,398.0,0.8386066583924827
69.0,404.0,0.8560258592159606
69.0,781.0,0.8482260045689358
69.0,855.0,0.8580296000993328
69.0,141.0,0.8791744409438548
69.0,549.0,0.8344108527201637
69.0,655.0,0.8496898034328264
69.0,143.0,0.8443604944123747
70.0,692.0,0.6808696522101757
70.0,445.0,0.7232789917334341
70.0,110.0,0.6924785910472987
70.0,962.0,0.6848021262513558
70.0,839.0,0.684772995655393
70.0,418.0,0.6890470912316793
70.0,423.0,0.6835756240474524
70.0,158.0,0.6939875114767151
70.0,386.0,0.7093310326224156
70.0,113.0,0.5843983290419004
70.0,972.0,0.6932670333685946
70.0,617.0,0.4906638040654123
70.0,290.0,0.6958168653316236
70.0,186.0,0.7748005886192479
70.0,714.0,0.6962428650414504
70.0,623.0,0.6867611356226881
70.0,970.0,0.6978408845206261
70.0,338.0,0.7072625573923755
70.0,211.0,0.751050963953899
70.0,769.0,0.7236183685115394
70.0,738.0,0.7878658319403027
70.0,341.0,0.6879827525499174
71.0,225.0,0.859052925240611
71.0,659.0,0.8854909669752667
71.0,925.0,0.855337729558281
71.0,974.0,0.8760192467670616
71.0,532.0,0.8775128024721954
71.0,287.0,0.8529001908517707
71.0,976.0,0.8942769798327989
71.0,664.0,0.897423429075422
71.0,891.0,0.8716757675642524
71.0,833.0,0.8467851240030568
71.0,93.0,0.850171158077715
71.0,968.0,0.9017225632458867
71.0,810.0,0.8047395558562273
71.0,74.0,0.873119506094858
71.0,1015.0,0.8358933005537834
71.0,159.0,0.9035874900848124
71.0,616.0,0.8544193907837442
71.0,937.0,0.8587043167560084
71.0,248.0,0.7751602973088245
71.0,723.0,0.9161492577875705
71.0,615.0,0.8510062286467166
71.0,540.0,0.8664319632019646
71.0,1006.0,0.8561837306015161
71.0,286.0,0.8099935945653705
71.0,436.0,0.7065658030919735
71.0,644.0,0.874581132381776
71.0,904.0,0.8886396824218468
71.0,77.0,0.847619556865496
71.0,776.0,0.8785103483681014
71.0,455.0,0.8857335940029913
71.0,108.0,0.7930045799184489
71.0,374.0,0.8787057489693503
71.0,652.0,0.8753233311191327
71.0,920.0,0.8859481759979115
71.0,1017.0,0.8604542053240736
71.0,150.0,0.8818798561434068
71.0,373.0,0.7542327376907585
71.0,117.0,0.8930387152369261
71.0,700.0,0.8721935560074167
72.0,757.0,0.914951196239348
72.0,631.0,0.9193737679057687
72.0,802.0,0.8856201766419078
72.0,123.0,0.91150519942164
72.0,700.0,0.9210435335066607
72.0,188.0,0.9028549541460502
72.0,244.0,0.9222127344229935
72.0,127.0,0.8825906074974857
72.0,842.0,0.8775378131402504
72.0,460.0,0.9239194995281913
72.0,169.0,0.8760182297521542
72.0,360.0,0.8868950376414256
72.0,648.0,0.8612292496708811
72.0,748.0,0.8641219706494234
72.0,525.0,0.908860603141096
72.0,391.0,0.9095220052850919
72.0,467.0,0.8344585795081119
72.0,630.0,0.9137756877146327
72.0,652.0,0.9129894932603346
72.0,717.0,0.9047758259585452
72.0,718.0,0.8883040898800437
72.0,340.0,0.8980861102642772
72.0,917.0,0.9089185668611015
72.0,438.0,0.9226588054424653
72.0,537.0,0.9152487999152958
72.0,219.0,0.850166958935584
72.0,152.0,0.8908590537776025
72.0,425.0,0.9173343308137417
72.0,163.0,0.9016709008742348
72.0,803.0,0.8762350016177012
72.0,287.0,0.8503557022454115
72.0,778.0,0.8140225933333665
72.0,986.0,0.8985458032717136
72.0,170.0,0.856748727299415
72.0,107.0,0.8857708340736538
72.0,813.0,0.846531167134315
72.0,558.0,0.9114698488818459
72.0,560.0,0.9056235602805691
72.0,1016.0,0.8767436029452871
72.0,891.0,0.909625952100895
72.0,231.0,0.9091751726461084
73.0,802.0,0.8860981029523174
73.0,179.0,0.8975851963136735
73.0,863.0,0.8043828736902958
73.0,631.0,0.8966468729661987
73.0,586.0,0.8140991188399869
73.0,805.0,0.8220179762005565
73.0,871.0,0.8666364105817267
73.0,759.0,0.8429129256832479
73.0,855.0,0.8998153296153852
73.0,220.0,0.905842973496163
73.0,482.0,0.899175089570283
73.0,124.0,0.9111143092559734
73.0,755.0,0.8039415201535176
73.0,666.0,0.8265944878256902
73.0,188.0,0.9083338321903536
73.0,796.0,0.9270414482345586
73.0,428.0,0.8060765438733047
73.0,354.0,0.8832570999720708
73.0,611.0,0.8961482767683641
73.0,840.0,0.8890930017709896
73.0,163.0,0.9225082327680886
73.0,841.0,0.8650221932100338
73.0,974.0,0.9154287521885012
73.0,395.0,0.8666244278938604
73.0,168.0,0.9185269961943666
73.0,746.0,0.8901413894543138
73.0,678.0,0.8731376990108568
73.0,742.0,0.9010419732511211
73.0,525.0,0.9103054511004253
73.0,401.0,0.9010500071251156
73.0,859.0,0.8184482394000551
73.0,82.0,0.8775067491010689
73.0,406.0,0.8966362793834259
73.0,711.0,0.8429073464465856
73.0,781.0,0.8707847277512075
73.0,218.0,0.8845653081641858
73.0,717.0,0.9028023890942587
73.0,488.0,0.8547787948907382
73.0,627.0,0.9006301455820338
73.0,87.0,0.8821426228900398
74.0,758.0,0.8616409120626614
74.0,245.0,0.9098617088035066
74.0,514.0,0.9112926100389396
74.0,968.0,0.9220458372834092
74.0,723.0,0.8839675779371065
74.0,460.0,0.9087120635502836
74.0,976.0,0.8426129338214281
74.0,910.0,0.8505847684584472
74.0,644.0,0.9283364760985879
74.0,725.0,0.907774808927825
74.0,652.0,0.9290686274039046
74.0,920.0,0.8820516861429125
74.0,1016.0,0.8602838524435512
74.0,531.0,0.9130995949945361
74.0,145.0,0.8035752147693576
74.0,661.0,0.9303836282184723
74.0,867.0,0.842563381903443
74.0,664.0,0.9082085553805438
74.0,929.0,0.8779360015903891
74.0,628.0,0.8469800641999239
74.0,787.0,0.915699953271093
74.0,159.0,0.9364688003505155
74.0,966.0,0.856317414087345
74.0,227.0,0.9106857168425281
74.0,435.0,0.9013102477495832
74.0,288.0,0.9144731599274334
74.0,169.0,0.9070546241035404
74.0,363.0,0.9062434819871853
74.0,192.0,0.8647749221765859
74.0,291.0,0.8779354453613298
74.0,292.0,0.8383213048687985
74.0,117.0,0.9168062306038998
74.0,978.0,0.8556447734288347
74.0,630.0,0.9084815282205567
74.0,174.0,0.9182738333258833
74.0,550.0,0.8472545842657169
74.0,1017.0,0.8458336638594683
74.0,891.0,0.9075825879718018
75.0,823.0,0.8367282135317432
75.0,789.0,0.8698544218902801
75.0,417.0,0.8342315805662235
75.0,271.0,0.892498297798885
75.0,622.0,0.624335582888752
75.0,934.0,0.7996144995141078
75.0,187.0,0.822545852863733
75.0,189.0,0.8681666963691085
75.0,931.0,0.8288011766820306
75.0,352.0,0.7852701828171778
75.0,876.0,0.8165941482049766
75.0,545.0,0.7459758865764896
75.0,138.0,0.8746153265744517
75.0,807.0,0.7360438631494938
75.0,566.0,0.8470206068760691
75.0,552.0,0.8569647733194213
75.0,372.0,0.8419725410211496
75.0,229.0,0.7909579615009268
75.0,257.0,0.8598407113182617
75.0,589.0,0.8852217027634828
75.0,865.0,0.8311294616362628
75.0,593.0,0.8204783039316161
75.0,913.0,0.8294876066026701
75.0,741.0,0.8318022018420477
75.0,944.0,0.8425507463175698
75.0,529.0,0.8228108279073305
75.0,1014.0,0.6157905971298625
75.0,412.0,0.8273652094464012
76.0,564.0,0.7952109955611
76.0,555.0,0.9053197469581455
76.0,788.0,0.89083122601226
76.0,327.0,0.7976037596017829
76.0,728.0,0.9044130032013447
76.0,641.0,0.8423619932172832
76.0,717.0,0.8767003293039346
76.0,313.0,0.8349369979654819
76.0,318.0,0.8372129954592336
76.0,249.0,0.8777640664075578
76.0,840.0,0.8766031483986391
76.0,877.0,0.8919013572720896
76.0,640.0,0.8995098856828728
76.0,459.0,0.8322211069054575
76.0,939.0,0.8479374799649291
76.0,739.0,0.8825050868836696
76.0,527.0,0.9063433177808022
76.0,463.0,0.8960492250647532
76.0,904.0,0.8951039237996511
76.0,982.0,0.9148891608684259
76.0,851.0,0.7835943226430409
76.0,621.0,0.8862741475156202
76.0,406.0,0.8789212195921773
76.0,404.0,0.8635626120091832
76.0,855.0,0.8890680120028943
76.0,871.0,0.9030238854555468
76.0,374.0,0.8938279216215829
77.0,1006.0,0.833244456575109
77.0,615.0,0.8435313917500622
77.0,976.0,0.8666144055937696
77.0,644.0,0.8105382897333389
77.0,659.0,0.808610055415422
77.0,925.0,0.8386651493131527
77.0,664.0,0.8040244652763769
77.0,515.0,0.6873410754738367
77.0,421.0,0.8048652722364271
77.0,85.0,0.8080116557411817
77.0,1015.0,0.808372884827401
77.0,920.0,0.8410178674229252
77.0,717.0,0.8083115621348749
77.0,723.0,0.8139101993548048
77.0,1017.0,0.8545778560947483
77.0,540.0,0.8114867796971326
77.0,810.0,0.808837526605751
77.0,292.0,0.8074312288671806
77.0,954.0,0.8093049513212806
78.0,821.0,0.9360455919846564
78.0,998.0,0.9193644521307065
78.0,756.0,0.9018319686184747
78.0,568.0,0.9001179625024608
78.0,567.0,0.9057700908226423
78.0,382.0,0.8819603373062692
78.0,445.0,0.869513343467947
78.0,124.0,0.9080787105575526
78.0,547.0,0.9420794578283566
78.0,835.0,0.9207310783282797
78.0,790.0,0.8202079434855055
78.0,517.0,0.8959698046343548
78.0,250.0,0.9078308097893237
78.0,769.0,0.8452246933818941
78.0,473.0,0.8642480259038958
78.0,460.0,0.9160714206446883
78.0,800.0,0.8678089943253686
78.0,82.0,0.8735961723824994
78.0,346.0,0.8843526609944354
78.0,258.0,0.9196514711826929
